subset	model	model_label	representation	scope	train_regions	test_regions	vocabulary_size	evaluated_opportunities	unseen_context_count	unseen_context_rate	normalized_log_loss	top1_accuracy	mean_observed_probability	atoms_minus_eva_normalized_log_loss	atoms_minus_eva_top1_accuracy	atoms_minus_eva_unseen_context_rate	atoms_minus_eva_mean_observed_probability
exclude_unresolved_eva_lines	MODEL_3	Published V2 exact-length model	ATOMS	f2v	122	19	16	421	257	0.6104513064133017	0.8564882431498143	0.3182897862232779	0.11999215475270383
exclude_unresolved_eva_lines	MODEL_3	Published V2 exact-length model	EVA	f2r	118	32	19	306	232	0.7581699346405228	0.9244550307612802	0.1830065359477124	0.07791646398367832
exclude_unresolved_eva_lines	MODEL_3	Published V2 exact-length model	EVA	f2v	118	19	19	212	146	0.6886792452830188	0.9142596493305458	0.20754716981132076	0.08250400712722127
exclude_unresolved_eva_lines	MODEL_3	Published V2 exact-length model	ATOMS_MINUS_EVA	f2r										-0.07893444253344184	0.17774382480264836	-0.2011713776419658	0.04513531565073425
exclude_unresolved_eva_lines	MODEL_3	Published V2 exact-length model	ATOMS_MINUS_EVA	f2v										-0.05777140618073151	0.11074261641195715	-0.07822793886971713	0.03748814762548257
exclude_unresolved_eva_lines	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS	f2r	122	32	16	693	63	0.09090909090909091	0.463412603058574	0.7445887445887446	0.35214988977796713
exclude_unresolved_eva_lines	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS	f2v	122	19	16	421	26	0.06175771971496437	0.45486563519183193	0.7292161520190024	0.369844337893255
exclude_unresolved_eva_lines	MODEL_4	Neighbors plus coarse position and train-defined length bins	EVA	f2r	118	32	19	306	99	0.3235294117647059	0.7434283237648881	0.4934640522875817	0.15876220641219355
exclude_unresolved_eva_lines	MODEL_4	Neighbors plus coarse position and train-defined length bins	EVA	f2v	118	19	19	212	49	0.23113207547169812	0.6804510970669368	0.5283018867924528	0.2020552388752208
exclude_unresolved_eva_lines	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS_MINUS_EVA	f2r										-0.2800157207063141	0.25112469230116286	-0.232620320855615	0.19338768336577358
exclude_unresolved_eva_lines	MODEL_4	Neighbors plus coarse position and train-defined length bins	ATOMS_MINUS_EVA	f2v										-0.22558546187510492	0.20091426522654954	-0.16937435575673376	0.16778909901803418
