entity_type	entity_id	image_id	image_name	token	signature	atom_count	bounds_x	bounds_y	bounds_w	bounds_h	svg_path
atom	4306	94	page-094.jpg	c:1	c:1	1	1336	2529	52	52	atoms\c_1\page-094.jpg\4306.svg
atom	4296	94	page-094.jpg	e:1	e:1	1	1256	2533	47	52	atoms\e_1\page-094.jpg\4296.svg
atom	4329	94	page-094.jpg	g:1	g:1	1	1265	2531	86	35	atoms\g_1\page-094.jpg\4329.svg
atom	4297	94	page-094.jpg	e:1	e:1	1	1305	2531	47	52	atoms\e_1\page-094.jpg\4297.svg
atom	4295	94	page-094.jpg	e:1	e:1	1	1158	2535	47	52	atoms\e_1\page-094.jpg\4295.svg
atom	4314	94	page-094.jpg	f:1	f:1	1	1169	2535	45	53	atoms\f_1\page-094.jpg\4314.svg
atom	4304	94	page-094.jpg	c:1	c:1	1	1064	2544	52	52	atoms\c_1\page-094.jpg\4304.svg
atom	4371	94	page-094.jpg	e:1	e:1	1	1608	2597	47	52	atoms\e_1\page-094.jpg\4371.svg
atom	4372	94	page-094.jpg	c:2	c:2	1	1617	2573	55	51	atoms\c_2\page-094.jpg\4372.svg
atom	4378	94	page-094.jpg	h:2	h:2	1	1616	2571	47	76	atoms\h_2\page-094.jpg\4378.svg
atom	5503	94	page-094.jpg	e:1	e:1	1	1655	2591	47	52	atoms\e_1\page-094.jpg\5503.svg
atom	4377	94	page-094.jpg	k:1	k:1	1	1665	2589	80	52	atoms\k_1\page-094.jpg\4377.svg
atom	4374	94	page-094.jpg	f:1	f:1	1	1713	2592	45	53	atoms\f_1\page-094.jpg\4374.svg
atom	4375	94	page-094.jpg	i:1	i:1	1	1721	2571	45	74	atoms\i_1\page-094.jpg\4375.svg
atom	4376	94	page-094.jpg	d:1	d:1	1	1680	2569	75	35	atoms\d_1\page-094.jpg\4376.svg
atom	4365	94	page-094.jpg	e:1	e:1	1	1439	2595	47	52	atoms\e_1\page-094.jpg\4365.svg
atom	4370	94	page-094.jpg	g:1	g:1	1	1448	2595	81	34	atoms\g_1\page-094.jpg\4370.svg
atom	4366	94	page-094.jpg	e:1	e:1	1	1485	2596	47	52	atoms\e_1\page-094.jpg\4366.svg
atom	4369	94	page-094.jpg	c:1	c:1	1	1516	2598	52	52	atoms\c_1\page-094.jpg\4369.svg
atom	4367	94	page-094.jpg	f:1	f:1	1	1556	2598	45	53	atoms\f_1\page-094.jpg\4367.svg
atom	4368	94	page-094.jpg	j:1	j:1	1	1546	2590	59	66	atoms\j_1\page-094.jpg\4368.svg
atom	2675	94	page-094.jpg	e:1	e:1	1	2040	580	47	52	atoms\e_1\page-094.jpg\2675.svg
atom	2684	94	page-094.jpg	i:1	i:1	1	2050	552	48	60	atoms\i_1\page-094.jpg\2684.svg
atom	2685	94	page-094.jpg	d:1	d:1	1	2048	548	50	42	atoms\d_1\page-094.jpg\2685.svg
atom	2676	94	page-094.jpg	e:1	e:1	1	2076	581	47	52	atoms\e_1\page-094.jpg\2676.svg
atom	2679	94	page-094.jpg	f:1	f:1	1	2088	582	45	53	atoms\f_1\page-094.jpg\2679.svg
atom	2682	94	page-094.jpg	f:1	f:1	1	2120	589	45	53	atoms\f_1\page-094.jpg\2682.svg
atom	2683	94	page-094.jpg	i:1	i:1	1	2120	555	61	69	atoms\i_1\page-094.jpg\2683.svg
atom	2686	94	page-094.jpg	d:1	d:1	1	2113	546	66	43	atoms\d_1\page-094.jpg\2686.svg
atom	2677	94	page-094.jpg	e:1	e:1	1	2155	591	47	52	atoms\e_1\page-094.jpg\2677.svg
atom	2680	94	page-094.jpg	h:1	h:1	1	2160	591	51	82	atoms\h_1\page-094.jpg\2680.svg
atom	4358	94	page-094.jpg	e:1	e:1	1	1264	2602	47	52	atoms\e_1\page-094.jpg\4358.svg
atom	4362	94	page-094.jpg	g:1	g:1	1	1273	2602	67	33	atoms\g_1\page-094.jpg\4362.svg
atom	4361	94	page-094.jpg	e:1	e:1	1	1299	2601	47	52	atoms\e_1\page-094.jpg\4361.svg
atom	4360	94	page-094.jpg	c:1	c:1	1	1329	2599	52	52	atoms\c_1\page-094.jpg\4360.svg
atom	4363	94	page-094.jpg	f:1	f:1	1	1370	2597	45	53	atoms\f_1\page-094.jpg\4363.svg
atom	4364	94	page-094.jpg	j:1	j:1	1	1360	2590	59	66	atoms\j_1\page-094.jpg\4364.svg
atom	4347	94	page-094.jpg	e:1	e:1	1	1045	2621	47	52	atoms\e_1\page-094.jpg\4347.svg
atom	4349	94	page-094.jpg	g:1	g:1	1	1055	2620	81	34	atoms\g_1\page-094.jpg\4349.svg
atom	4348	94	page-094.jpg	e:1	e:1	1	1095	2618	47	52	atoms\e_1\page-094.jpg\4348.svg
atom	4350	94	page-094.jpg	e:1	e:1	1	1129	2615	47	52	atoms\e_1\page-094.jpg\4350.svg
atom	4353	94	page-094.jpg	a:1	a:1	1	1153	2567	36	109	atoms\a_1\page-094.jpg\4353.svg
atom	4355	94	page-094.jpg	e:1	e:1	1	1136	2567	53	55	atoms\e_1\page-094.jpg\4355.svg
atom	4356	94	page-094.jpg	b:1	b:1	1	1144	2580	87	43	atoms\b_1\page-094.jpg\4356.svg
atom	4357	94	page-094.jpg	c:1	c:1	1	1177	2560	61	58	atoms\c_1\page-094.jpg\4357.svg
atom	4354	94	page-094.jpg	a:1	a:1	1	1176	2567	36	109	atoms\a_1\page-094.jpg\4354.svg
atom	4351	94	page-094.jpg	e:1	e:1	1	1198	2613	47	52	atoms\e_1\page-094.jpg\4351.svg
atom	4352	94	page-094.jpg	h:1	h:1	1	1201	2613	51	82	atoms\h_1\page-094.jpg\4352.svg
atom	4420	94	page-094.jpg	e:1	e:1	1	2301	2647	47	52	atoms\e_1\page-094.jpg\4420.svg
atom	4497	94	page-094.jpg	c:1	c:1	1	2305	2619	55	52	atoms\c_1\page-094.jpg\4497.svg
atom	4605	94	page-094.jpg	h:2	h:2	1	2307	2623	46	76	atoms\h_2\page-094.jpg\4605.svg
atom	4421	94	page-094.jpg	e:1	e:1	1	2340	2642	47	52	atoms\e_1\page-094.jpg\4421.svg
atom	4558	94	page-094.jpg	f:1	f:1	1	2351	2642	45	53	atoms\f_1\page-094.jpg\4558.svg
atom	4559	94	page-094.jpg	f:1	f:1	1	2386	2644	45	53	atoms\f_1\page-094.jpg\4559.svg
atom	4615	94	page-094.jpg	j:1	j:1	1	2386	2607	61	71	atoms\j_1\page-094.jpg\4615.svg
atom	4634	94	page-094.jpg	d:1	d:1	1	2363	2600	83	48	atoms\d_1\page-094.jpg\4634.svg
atom	4338	94	page-094.jpg	a:1	a:1	1	755	2673	33	65	atoms\a_1\page-094.jpg\4338.svg
atom	4339	94	page-094.jpg	m:1	m:1	1	728	2630	99	76	atoms\m_1\page-094.jpg\4339.svg
atom	4337	94	page-094.jpg	c:1	c:1	1	783	2645	56	52	atoms\c_1\page-094.jpg\4337.svg
atom	4341	94	page-094.jpg	a:1	a:1	1	823	2613	34	75	atoms\a_1\page-094.jpg\4341.svg
atom	4340	94	page-094.jpg	m:1	m:1	1	799	2580	88	66	atoms\m_1\page-094.jpg\4340.svg
atom	4343	94	page-094.jpg	c:1	c:1	1	843	2571	60	60	atoms\c_1\page-094.jpg\4343.svg
atom	4342	94	page-094.jpg	a:1	a:1	1	842	2580	35	109	atoms\a_1\page-094.jpg\4342.svg
atom	4344	94	page-094.jpg	c:2	c:2	1	871	2634	55	51	atoms\c_2\page-094.jpg\4344.svg
atom	4345	94	page-094.jpg	g:1	g:1	1	877	2629	79	37	atoms\g_1\page-094.jpg\4345.svg
atom	4285	94	page-094.jpg	e:1	e:1	1	915	2628	47	52	atoms\e_1\page-094.jpg\4285.svg
atom	4286	94	page-094.jpg	e:1	e:1	1	938	2628	47	52	atoms\e_1\page-094.jpg\4286.svg
atom	4287	94	page-094.jpg	e:1	e:1	1	961	2626	47	52	atoms\e_1\page-094.jpg\4287.svg
atom	4288	94	page-094.jpg	e:1	e:1	1	987	2626	47	52	atoms\e_1\page-094.jpg\4288.svg
atom	4346	94	page-094.jpg	h:1	h:1	1	991	2626	51	82	atoms\h_1\page-094.jpg\4346.svg
atom	4388	94	page-094.jpg	e:1	e:1	1	1690	2684	47	52	atoms\e_1\page-094.jpg\4388.svg
atom	4493	94	page-094.jpg	c:1	c:1	1	1694	2662	51	50	atoms\c_1\page-094.jpg\4493.svg
atom	4603	94	page-094.jpg	h:2	h:2	1	1693	2661	50	74	atoms\h_2\page-094.jpg\4603.svg
atom	4389	94	page-094.jpg	e:1	e:1	1	1727	2681	47	52	atoms\e_1\page-094.jpg\4389.svg
atom	4585	94	page-094.jpg	h:1	h:1	1	1730	2681	51	82	atoms\h_1\page-094.jpg\4585.svg
atom	4411	94	page-094.jpg	e:1	e:1	1	2078	2665	47	52	atoms\e_1\page-094.jpg\4411.svg
atom	4466	94	page-094.jpg	g:1	g:1	1	2086	2662	85	35	atoms\g_1\page-094.jpg\4466.svg
atom	4412	94	page-094.jpg	e:1	e:1	1	2130	2664	47	52	atoms\e_1\page-094.jpg\4412.svg
atom	4495	94	page-094.jpg	c:1	c:1	1	2161	2663	52	52	atoms\c_1\page-094.jpg\4495.svg
atom	4414	94	page-094.jpg	e:1	e:1	1	2199	2654	47	52	atoms\e_1\page-094.jpg\4414.svg
atom	4496	94	page-094.jpg	c:1	c:1	1	2205	2631	53	51	atoms\c_1\page-094.jpg\4496.svg
atom	4604	94	page-094.jpg	h:2	h:2	1	2204	2633	46	73	atoms\h_2\page-094.jpg\4604.svg
atom	4415	94	page-094.jpg	e:1	e:1	1	2232	2654	47	52	atoms\e_1\page-094.jpg\4415.svg
atom	4586	94	page-094.jpg	h:1	h:1	1	2234	2654	51	82	atoms\h_1\page-094.jpg\4586.svg
atom	4405	94	page-094.jpg	e:1	e:1	1	1917	2667	47	52	atoms\e_1\page-094.jpg\4405.svg
atom	4465	94	page-094.jpg	g:1	g:1	1	1926	2666	75	33	atoms\g_1\page-094.jpg\4465.svg
atom	4406	94	page-094.jpg	e:1	e:1	1	1960	2665	47	52	atoms\e_1\page-094.jpg\4406.svg
atom	4494	94	page-094.jpg	c:1	c:1	1	1985	2664	52	52	atoms\c_1\page-094.jpg\4494.svg
atom	4557	94	page-094.jpg	f:1	f:1	1	2018	2666	45	53	atoms\f_1\page-094.jpg\4557.svg
atom	4573	94	page-094.jpg	j:1	j:1	1	2008	2659	59	66	atoms\j_1\page-094.jpg\4573.svg
atom	4490	94	page-094.jpg	c:1	c:1	1	1281	2716	52	52	atoms\c_1\page-094.jpg\4490.svg
atom	4533	94	page-094.jpg	a:1	a:1	1	1340	2675	35	79	atoms\a_1\page-094.jpg\4533.svg
atom	4578	94	page-094.jpg	m:1	m:1	1	1323	2639	87	70	atoms\m_1\page-094.jpg\4578.svg
atom	4491	94	page-094.jpg	c:1	c:1	1	1365	2636	58	54	atoms\c_1\page-094.jpg\4491.svg
atom	4534	94	page-094.jpg	a:1	a:1	1	1361	2642	36	113	atoms\a_1\page-094.jpg\4534.svg
atom	4524	94	page-094.jpg	c:2	c:2	1	1388	2708	55	51	atoms\c_2\page-094.jpg\4524.svg
atom	4463	94	page-094.jpg	g:1	g:1	1	1396	2703	82	36	atoms\g_1\page-094.jpg\4463.svg
atom	4384	94	page-094.jpg	e:1	e:1	1	1434	2702	47	52	atoms\e_1\page-094.jpg\4384.svg
atom	4502	94	page-094.jpg	c:1	c:1	1	1463	2702	52	52	atoms\c_1\page-094.jpg\4502.svg
atom	4535	94	page-094.jpg	a:1	a:1	1	1513	2670	35	77	atoms\a_1\page-094.jpg\4535.svg
atom	4579	94	page-094.jpg	m:1	m:1	1	1496	2636	90	68	atoms\m_1\page-094.jpg\4579.svg
atom	4492	94	page-094.jpg	c:1	c:1	1	1539	2636	61	58	atoms\c_1\page-094.jpg\4492.svg
atom	4536	94	page-094.jpg	a:1	a:1	1	1534	2639	39	110	atoms\a_1\page-094.jpg\4536.svg
atom	4385	94	page-094.jpg	e:1	e:1	1	1561	2693	47	52	atoms\e_1\page-094.jpg\4385.svg
atom	4464	94	page-094.jpg	g:1	g:1	1	1571	2691	75	35	atoms\g_1\page-094.jpg\4464.svg
atom	4386	94	page-094.jpg	e:1	e:1	1	1603	2690	47	52	atoms\e_1\page-094.jpg\4386.svg
atom	4387	94	page-094.jpg	e:1	e:1	1	1636	2688	47	52	atoms\e_1\page-094.jpg\4387.svg
atom	4584	94	page-094.jpg	h:1	h:1	1	1639	2688	51	82	atoms\h_1\page-094.jpg\4584.svg
atom	4413	94	page-094.jpg	e:1	e:1	1	2100	2740	47	52	atoms\e_1\page-094.jpg\4413.svg
atom	4498	94	page-094.jpg	c:1	c:1	1	2108	2717	54	49	atoms\c_1\page-094.jpg\4498.svg
atom	4606	94	page-094.jpg	h:2	h:2	1	2108	2718	44	74	atoms\h_2\page-094.jpg\4606.svg
atom	4416	94	page-094.jpg	e:1	e:1	1	2148	2735	47	52	atoms\e_1\page-094.jpg\4416.svg
atom	4561	94	page-094.jpg	f:1	f:1	1	2159	2735	45	53	atoms\f_1\page-094.jpg\4561.svg
atom	4641	94	page-094.jpg	k:1	k:1	1	2181	2737	87	49	atoms\k_1\page-094.jpg\4641.svg
atom	4560	94	page-094.jpg	f:1	f:1	1	2237	2738	45	53	atoms\f_1\page-094.jpg\4560.svg
atom	4616	94	page-094.jpg	j:1	j:1	1	2250	2716	50	75	atoms\j_1\page-094.jpg\4616.svg
atom	4635	94	page-094.jpg	d:1	d:1	1	2207	2715	82	41	atoms\d_1\page-094.jpg\4635.svg
atom	4283	94	page-094.jpg	e:1	e:1	1	748	2720	47	52	atoms\e_1\page-094.jpg\4283.svg
atom	4461	94	page-094.jpg	g:1	g:1	1	758	2719	93	34	atoms\g_1\page-094.jpg\4461.svg
atom	4284	94	page-094.jpg	e:1	e:1	1	808	2718	47	52	atoms\e_1\page-094.jpg\4284.svg
atom	4486	94	page-094.jpg	c:1	c:1	1	835	2722	52	52	atoms\c_1\page-094.jpg\4486.svg
atom	4528	94	page-094.jpg	a:1	a:1	1	875	2680	36	109	atoms\a_1\page-094.jpg\4528.svg
atom	4521	94	page-094.jpg	c:2	c:2	1	861	2682	55	51	atoms\c_2\page-094.jpg\4521.svg
atom	4620	94	page-094.jpg	b:1	b:1	1	878	2693	68	39	atoms\b_1\page-094.jpg\4620.svg
atom	4487	94	page-094.jpg	c:1	c:1	1	906	2668	61	59	atoms\c_1\page-094.jpg\4487.svg
atom	4529	94	page-094.jpg	a:1	a:1	1	902	2676	36	109	atoms\a_1\page-094.jpg\4529.svg
atom	4379	94	page-094.jpg	e:1	e:1	1	930	2719	47	52	atoms\e_1\page-094.jpg\4379.svg
atom	4462	94	page-094.jpg	g:1	g:1	1	940	2716	69	35	atoms\g_1\page-094.jpg\4462.svg
atom	4380	94	page-094.jpg	e:1	e:1	1	970	2714	47	52	atoms\e_1\page-094.jpg\4380.svg
atom	4488	94	page-094.jpg	c:1	c:1	1	1001	2715	52	52	atoms\c_1\page-094.jpg\4488.svg
atom	4556	94	page-094.jpg	f:1	f:1	1	1049	2718	45	53	atoms\f_1\page-094.jpg\4556.svg
atom	4572	94	page-094.jpg	j:1	j:1	1	1039	2710	59	66	atoms\j_1\page-094.jpg\4572.svg
atom	4531	94	page-094.jpg	a:1	a:1	1	1084	2679	33	94	atoms\a_1\page-094.jpg\4531.svg
atom	4577	94	page-094.jpg	m:1	m:1	1	1058	2649	86	64	atoms\m_1\page-094.jpg\4577.svg
atom	4489	94	page-094.jpg	c:1	c:1	1	1102	2650	65	53	atoms\c_1\page-094.jpg\4489.svg
atom	4530	94	page-094.jpg	a:1	a:1	1	1100	2658	34	111	atoms\a_1\page-094.jpg\4530.svg
atom	4522	94	page-094.jpg	c:2	c:2	1	1128	2720	55	51	atoms\c_2\page-094.jpg\4522.svg
atom	4532	94	page-094.jpg	g:1	g:1	1	1132	2717	78	37	atoms\g_1\page-094.jpg\4532.svg
atom	4381	94	page-094.jpg	e:1	e:1	1	1167	2716	47	52	atoms\e_1\page-094.jpg\4381.svg
atom	4382	94	page-094.jpg	e:1	e:1	1	1193	2718	47	52	atoms\e_1\page-094.jpg\4382.svg
atom	4383	94	page-094.jpg	e:1	e:1	1	1219	2718	47	52	atoms\e_1\page-094.jpg\4383.svg
atom	4583	94	page-094.jpg	h:1	h:1	1	1222	2719	51	82	atoms\h_1\page-094.jpg\4583.svg
atom	2632	94	page-094.jpg	e:1	e:1	1	1060	552	47	52	atoms\e_1\page-094.jpg\2632.svg
atom	2636	94	page-094.jpg	g:1	g:1	1	1071	551	75	34	atoms\g_1\page-094.jpg\2636.svg
atom	2633	94	page-094.jpg	e:1	e:1	1	1105	550	47	52	atoms\e_1\page-094.jpg\2633.svg
atom	2634	94	page-094.jpg	e:1	e:1	1	1130	548	47	52	atoms\e_1\page-094.jpg\2634.svg
atom	2635	94	page-094.jpg	c:1	c:1	1	1151	548	52	52	atoms\c_1\page-094.jpg\2635.svg
atom	2637	94	page-094.jpg	f:1	f:1	1	1186	545	50	59	atoms\f_1\page-094.jpg\2637.svg
atom	2638	94	page-094.jpg	i:1	i:1	1	1190	516	50	66	atoms\i_1\page-094.jpg\2638.svg
atom	2639	94	page-094.jpg	d:1	d:1	1	1174	509	60	39	atoms\d_1\page-094.jpg\2639.svg
atom	4407	94	page-094.jpg	e:1	e:1	1	1921	2745	47	52	atoms\e_1\page-094.jpg\4407.svg
atom	4499	94	page-094.jpg	c:1	c:1	1	1918	2721	60	52	atoms\c_1\page-094.jpg\4499.svg
atom	4607	94	page-094.jpg	h:2	h:2	1	1918	2722	53	75	atoms\h_2\page-094.jpg\4607.svg
atom	4408	94	page-094.jpg	e:1	e:1	1	1957	2740	47	52	atoms\e_1\page-094.jpg\4408.svg
atom	4467	94	page-094.jpg	g:1	g:1	1	1966	2738	72	35	atoms\g_1\page-094.jpg\4467.svg
atom	4409	94	page-094.jpg	e:1	e:1	1	1995	2738	47	52	atoms\e_1\page-094.jpg\4409.svg
atom	4410	94	page-094.jpg	e:1	e:1	1	2022	2737	47	52	atoms\e_1\page-094.jpg\4410.svg
atom	4588	94	page-094.jpg	h:1	h:1	1	2024	2737	51	82	atoms\h_1\page-094.jpg\4588.svg
atom	4417	94	page-094.jpg	e:1	e:1	1	2310	2725	47	52	atoms\e_1\page-094.jpg\4417.svg
atom	4468	94	page-094.jpg	g:1	g:1	1	2318	2724	71	34	atoms\g_1\page-094.jpg\4468.svg
atom	4418	94	page-094.jpg	e:1	e:1	1	2347	2722	47	52	atoms\e_1\page-094.jpg\4418.svg
atom	4419	94	page-094.jpg	e:1	e:1	1	2374	2720	47	52	atoms\e_1\page-094.jpg\4419.svg
atom	4587	94	page-094.jpg	h:1	h:1	1	2376	2721	51	82	atoms\h_1\page-094.jpg\4587.svg
atom	4399	94	page-094.jpg	e:1	e:1	1	1443	2777	47	52	atoms\e_1\page-094.jpg\4399.svg
atom	4540	94	page-094.jpg	a:1	a:1	1	1401	2739	35	96	atoms\a_1\page-094.jpg\4540.svg
atom	4621	94	page-094.jpg	b:1	b:1	1	1401	2740	65	45	atoms\b_1\page-094.jpg\4621.svg
atom	4501	94	page-094.jpg	c:1	c:1	1	1421	2735	55	50	atoms\c_1\page-094.jpg\4501.svg
atom	4539	94	page-094.jpg	a:1	a:1	1	1421	2741	34	88	atoms\a_1\page-094.jpg\4539.svg
atom	4400	94	page-094.jpg	e:1	e:1	1	1469	2777	47	52	atoms\e_1\page-094.jpg\4400.svg
atom	4591	94	page-094.jpg	h:1	h:1	1	1471	2777	51	82	atoms\h_1\page-094.jpg\4591.svg
atom	4401	94	page-094.jpg	e:1	e:1	1	1560	2771	47	52	atoms\e_1\page-094.jpg\4401.svg
atom	4469	94	page-094.jpg	g:1	g:1	1	1566	2766	78	39	atoms\g_1\page-094.jpg\4469.svg
atom	4402	94	page-094.jpg	e:1	e:1	1	1602	2766	47	52	atoms\e_1\page-094.jpg\4402.svg
atom	4403	94	page-094.jpg	e:1	e:1	1	1630	2761	47	52	atoms\e_1\page-094.jpg\4403.svg
atom	4590	94	page-094.jpg	h:1	h:1	1	1631	2761	51	82	atoms\h_1\page-094.jpg\4590.svg
atom	4538	94	page-094.jpg	a:1	a:1	1	1678	2716	34	104	atoms\a_1\page-094.jpg\4538.svg
atom	4623	94	page-094.jpg	b:1	b:1	1	1679	2721	68	45	atoms\b_1\page-094.jpg\4623.svg
atom	4500	94	page-094.jpg	c:1	c:1	1	1700	2712	55	53	atoms\c_1\page-094.jpg\4500.svg
atom	4537	94	page-094.jpg	a:1	a:1	1	1700	2719	34	89	atoms\a_1\page-094.jpg\4537.svg
atom	4404	94	page-094.jpg	e:1	e:1	1	1720	2759	47	52	atoms\e_1\page-094.jpg\4404.svg
atom	4589	94	page-094.jpg	h:1	h:1	1	1723	2759	51	82	atoms\h_1\page-094.jpg\4589.svg
atom	4442	94	page-094.jpg	e:1	e:1	1	2217	2808	47	52	atoms\e_1\page-094.jpg\4442.svg
atom	4525	94	page-094.jpg	c:2	c:2	1	2228	2783	55	51	atoms\c_2\page-094.jpg\4525.svg
atom	4609	94	page-094.jpg	h:2	h:2	1	2227	2784	48	75	atoms\h_2\page-094.jpg\4609.svg
atom	4443	94	page-094.jpg	e:1	e:1	1	2261	2810	47	52	atoms\e_1\page-094.jpg\4443.svg
atom	4562	94	page-094.jpg	f:1	f:1	1	2272	2811	45	53	atoms\f_1\page-094.jpg\4562.svg
atom	4644	94	page-094.jpg	k:1	k:1	1	2302	2810	88	55	atoms\k_1\page-094.jpg\4644.svg
atom	4563	94	page-094.jpg	f:1	f:1	1	2356	2812	45	53	atoms\f_1\page-094.jpg\4563.svg
atom	4630	94	page-094.jpg	i:1	i:1	1	2368	2798	49	67	atoms\i_1\page-094.jpg\4630.svg
atom	4638	94	page-094.jpg	d:1	d:1	1	2314	2776	99	56	atoms\d_1\page-094.jpg\4638.svg
atom	4396	94	page-094.jpg	e:1	e:1	1	1259	2792	47	52	atoms\e_1\page-094.jpg\4396.svg
atom	4617	94	page-094.jpg	g:1	g:1	1	1267	2789	83	36	atoms\g_1\page-094.jpg\4617.svg
atom	4397	94	page-094.jpg	e:1	e:1	1	1307	2789	47	52	atoms\e_1\page-094.jpg\4397.svg
atom	4398	94	page-094.jpg	e:1	e:1	1	1343	2786	47	52	atoms\e_1\page-094.jpg\4398.svg
atom	4592	94	page-094.jpg	h:1	h:1	1	1346	2786	51	82	atoms\h_1\page-094.jpg\4592.svg
atom	4394	94	page-094.jpg	e:1	e:1	1	1153	2795	47	52	atoms\e_1\page-094.jpg\4394.svg
atom	4503	94	page-094.jpg	c:1	c:1	1	1156	2774	52	50	atoms\c_1\page-094.jpg\4503.svg
atom	4608	94	page-094.jpg	h:2	h:2	1	1157	2775	47	71	atoms\h_2\page-094.jpg\4608.svg
atom	4392	94	page-094.jpg	e:1	e:1	1	1079	2796	47	52	atoms\e_1\page-094.jpg\4392.svg
atom	4470	94	page-094.jpg	g:1	g:1	1	1088	2795	74	34	atoms\g_1\page-094.jpg\4470.svg
atom	4393	94	page-094.jpg	e:1	e:1	1	1121	2794	47	52	atoms\e_1\page-094.jpg\4393.svg
atom	4395	94	page-094.jpg	e:1	e:1	1	1187	2793	47	52	atoms\e_1\page-094.jpg\4395.svg
atom	4593	94	page-094.jpg	h:1	h:1	1	1190	2793	51	82	atoms\h_1\page-094.jpg\4593.svg
atom	4390	94	page-094.jpg	e:1	e:1	1	948	2802	47	52	atoms\e_1\page-094.jpg\4390.svg
atom	4471	94	page-094.jpg	g:1	g:1	1	957	2801	66	34	atoms\g_1\page-094.jpg\4471.svg
atom	4391	94	page-094.jpg	e:1	e:1	1	983	2799	47	52	atoms\e_1\page-094.jpg\4391.svg
atom	4504	94	page-094.jpg	c:1	c:1	1	1017	2797	52	52	atoms\c_1\page-094.jpg\4504.svg
atom	4506	94	page-094.jpg	c:1	c:1	1	756	2809	52	52	atoms\c_1\page-094.jpg\4506.svg
atom	4542	94	page-094.jpg	a:1	a:1	1	796	2751	36	103	atoms\a_1\page-094.jpg\4542.svg
atom	4618	94	page-094.jpg	e:1	e:1	1	780	2752	52	54	atoms\e_1\page-094.jpg\4618.svg
atom	4619	94	page-094.jpg	b:1	b:1	1	784	2772	82	38	atoms\b_1\page-094.jpg\4619.svg
atom	4505	94	page-094.jpg	c:1	c:1	1	817	2754	64	55	atoms\c_1\page-094.jpg\4505.svg
atom	4541	94	page-094.jpg	a:1	a:1	1	812	2774	39	75	atoms\a_1\page-094.jpg\4541.svg
atom	4280	94	page-094.jpg	e:1	e:1	1	833	2806	47	52	atoms\e_1\page-094.jpg\4280.svg
atom	4281	94	page-094.jpg	e:1	e:1	1	855	2806	47	52	atoms\e_1\page-094.jpg\4281.svg
atom	4282	94	page-094.jpg	e:1	e:1	1	884	2807	47	52	atoms\e_1\page-094.jpg\4282.svg
atom	4594	94	page-094.jpg	h:1	h:1	1	886	2807	51	82	atoms\h_1\page-094.jpg\4594.svg
atom	4437	94	page-094.jpg	e:1	e:1	1	1920	2833	47	52	atoms\e_1\page-094.jpg\4437.svg
atom	4477	94	page-094.jpg	g:1	g:1	1	1925	2828	94	38	atoms\g_1\page-094.jpg\4477.svg
atom	4438	94	page-094.jpg	e:1	e:1	1	1972	2827	47	52	atoms\e_1\page-094.jpg\4438.svg
atom	4511	94	page-094.jpg	c:1	c:1	1	2008	2824	52	52	atoms\c_1\page-094.jpg\4511.svg
atom	4439	94	page-094.jpg	e:1	e:1	1	2047	2821	47	52	atoms\e_1\page-094.jpg\4439.svg
atom	4478	94	page-094.jpg	g:1	g:1	1	2052	2817	93	38	atoms\g_1\page-094.jpg\4478.svg
atom	4440	94	page-094.jpg	e:1	e:1	1	2106	2816	47	52	atoms\e_1\page-094.jpg\4440.svg
atom	4441	94	page-094.jpg	e:1	e:1	1	2140	2816	47	52	atoms\e_1\page-094.jpg\4441.svg
atom	4629	94	page-094.jpg	h:1	h:1	1	2144	2817	51	82	atoms\h_1\page-094.jpg\4629.svg
atom	2710	94	page-094.jpg	e:1	e:1	1	1181	639	47	52	atoms\e_1\page-094.jpg\2710.svg
atom	2740	94	page-094.jpg	a:1	a:1	1	1208	611	37	79	atoms\a_1\page-094.jpg\2740.svg
atom	3056	94	page-094.jpg	m:1	m:1	1	1191	581	74	63	atoms\m_1\page-094.jpg\3056.svg
atom	2742	94	page-094.jpg	c:1	c:1	1	1232	575	62	56	atoms\c_1\page-094.jpg\2742.svg
atom	2743	94	page-094.jpg	a:1	a:1	1	1224	593	40	66	atoms\a_1\page-094.jpg\2743.svg
atom	2744	94	page-094.jpg	d:1	d:1	1	1144	618	112	42	atoms\d_1\page-094.jpg\2744.svg
atom	2728	94	page-094.jpg	g:1	g:1	1	1192	639	90	34	atoms\g_1\page-094.jpg\2728.svg
atom	2711	94	page-094.jpg	e:1	e:1	1	1239	639	47	52	atoms\e_1\page-094.jpg\2711.svg
atom	2712	94	page-094.jpg	e:1	e:1	1	1267	637	47	52	atoms\e_1\page-094.jpg\2712.svg
atom	2735	94	page-094.jpg	h:1	h:1	1	1278	637	44	65	atoms\h_1\page-094.jpg\2735.svg
atom	4546	94	page-094.jpg	a:1	a:1	1	1031	2841	33	87	atoms\a_1\page-094.jpg\4546.svg
atom	4628	94	page-094.jpg	b:1	b:1	1	1031	2843	58	45	atoms\b_1\page-094.jpg\4628.svg
atom	4508	94	page-094.jpg	c:1	c:1	1	1051	2832	51	55	atoms\c_1\page-094.jpg\4508.svg
atom	4545	94	page-094.jpg	a:1	a:1	1	1049	2839	34	87	atoms\a_1\page-094.jpg\4545.svg
atom	4509	94	page-094.jpg	e:1	e:1	1	1074	2875	47	52	atoms\e_1\page-094.jpg\4509.svg
